"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","N,N-dimethyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline",Catalyst: Aphos G3 Base: BTMG Solvent: DMSO Cosolvent: None,0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","N,N-dimethyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline",Catalyst: tBu3P G2 Base: BTTP Solvent: DMSO Cosolvent: t-AmOH (25%),0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","N,N-dimethyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline",Catalyst: tBuXphos G3 Base: P2-Et Solvent: DMSO Cosolvent: None,38.72201600562694
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","N,N-dimethyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline",Catalyst: Aphos G3 Base: P2-Et Solvent: DMSO Cosolvent: None,0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","N,N-dimethyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline",Catalyst: tBuXphos G3 Base: BTMG Solvent: DMSO Cosolvent: None,78.95609922558542
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","N,N-dimethyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline",Catalyst: Aphos G3 Base: BTMG Solvent: DMSO Cosolvent: t-AmOH (25%),0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","N,N-dimethyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline",Catalyst: Xphos G3 Base: BTMG Solvent: DMSO Cosolvent: H2O (25%),100.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","N,N-dimethyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline",Catalyst: tBu3P G2 Base: BTMG Solvent: DMSO Cosolvent: t-AmOH (25%),0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","N,N-dimethyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline",Catalyst: RuPhos G3 Base: BTMG Solvent: DMSO Cosolvent: H2O (25%),94.40427105286628
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","N,N-dimethyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline",Catalyst: Aphos G3 Base: BTTP Solvent: DMSO Cosolvent: t-AmOH (25%),0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","N,N-dimethyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline",Catalyst: RuPhos G3 Base: K3PO4 Solvent: DMSO Cosolvent: H2O (25%),85.81699604861305
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","N,N-dimethyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline",Catalyst: Xphos G3 Base: K3PO4 Solvent: DMSO Cosolvent: H2O (25%),100.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","3-methyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol",Catalyst: Aphos G3 Base: BTMG Solvent: DMSO Cosolvent: None,0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","3-methyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol",Catalyst: tBu3P G2 Base: BTTP Solvent: DMSO Cosolvent: t-AmOH (25%),0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","3-methyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol",Catalyst: tBuXphos G3 Base: P2-Et Solvent: DMSO Cosolvent: None,0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","3-methyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol",Catalyst: Aphos G3 Base: P2-Et Solvent: DMSO Cosolvent: None,0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","3-methyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol",Catalyst: tBuXphos G3 Base: BTMG Solvent: DMSO Cosolvent: None,0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","3-methyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol",Catalyst: Aphos G3 Base: BTMG Solvent: DMSO Cosolvent: t-AmOH (25%),0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","3-methyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol",Catalyst: Xphos G3 Base: BTMG Solvent: DMSO Cosolvent: H2O (25%),0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","3-methyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol",Catalyst: tBu3P G2 Base: BTMG Solvent: DMSO Cosolvent: t-AmOH (25%),0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","3-methyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol",Catalyst: RuPhos G3 Base: BTMG Solvent: DMSO Cosolvent: H2O (25%),75.35033235846507
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","3-methyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol",Catalyst: Aphos G3 Base: BTTP Solvent: DMSO Cosolvent: t-AmOH (25%),0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","3-methyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol",Catalyst: RuPhos G3 Base: K3PO4 Solvent: DMSO Cosolvent: H2O (25%),0.0
"tert-butyl (1R)-1-(2-acetamidopropan-2-yl)-5-chloro-6-methylspiro[1,2-dihydroindene-3,4'-piperidine]-1'-carboxylate","3-methyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol",Catalyst: Xphos G3 Base: K3PO4 Solvent: DMSO Cosolvent: H2O (25%),0.0
